genome1	genome2	blastANI
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.0572
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.0775
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.374
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.2696
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.9723
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.2697
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	91.1833
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.304
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.1926
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	85.2652
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.1367
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.0398
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.1709
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	84.808
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	88.0133
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.919
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.821
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.1183
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	84.7512
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	84.6726
GCF_014648555.1_ASM1464855v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	79.3452
GCF_014648555.1_ASM1464855v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	79.0848
GCF_014648555.1_ASM1464855v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.9069
GCF_014648555.1_ASM1464855v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	79.1387
GCF_014648695.1_ASM1464869v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.3239
GCF_014648695.1_ASM1464869v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.9132
GCF_014648695.1_ASM1464869v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.0861
GCF_014649415.1_ASM1464941v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.2409
GCF_014649415.1_ASM1464941v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.0532
GCF_014649435.1_ASM1464943v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	84.1564
