genome1	genome2	orthoANIu
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.3099
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.1377
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.5024
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.749
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.0788
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	78.1042
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	90.144
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.4498
GCF_010548705.1_ASM1054870v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.3735
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	84.4545
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.6539
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.9054
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.5631
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	83.5668
GCF_014138545.1_ASM1413854v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	87.4617
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.185
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.8108
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.3048
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	83.4845
GCF_014207295.1_ASM1420729v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	83.7406
GCF_014648555.1_ASM1464855v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	75.4629
GCF_014648555.1_ASM1464855v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	75.0686
GCF_014648555.1_ASM1464855v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	75.3887
GCF_014648555.1_ASM1464855v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	75.4137
GCF_014648695.1_ASM1464869v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	77.9561
GCF_014648695.1_ASM1464869v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	77.9205
GCF_014648695.1_ASM1464869v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	77.8139
GCF_014649415.1_ASM1464941v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.1874
GCF_014649415.1_ASM1464941v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.1759
GCF_014649435.1_ASM1464943v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	82.8263
